sequenceID	locus_numeric_id	ehbv-element-stem	host_species	host_class	host_superorder	major_clade	middle_clade	minor_clade	host_order	host_family	host_genus	target_version	target_name	scaffold	orientation	extract_start	extract_end	sequence_length	locus_name	virus_genus	subject_start	subject_end	query_start	query_end	align_len	bitscore	identity	evalue_num	evalue_exp	gap_openings	mismatches
ehbv-avi.1-Acanthisitta_chloris	1	ehbv-avi.1	Acanthisitta_chloris	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Acanthisittidae	Acanthisitta	bgi_2011-10-28	Acanthisitta_chloris.scaf.noBacterial.fa	scaffold27280	+	53118	55440	2323	avi.1-neoaves	Avihepadnavirus	344	638	477	1367	308	241	50.649	0	1	5	0
ehbv-avi.1-Himantopus_himantopus	1	ehbv-avi.1	Himantopus_himantopus	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Charadriiformes	Recurvirostridae	Himantopus	Hhiman_2.0	GCA_003993805.1_UO_Hhiman_2.0_genomic.fna	RSEF01000001.1	-	200718732	200721657	2926	avi.1-neoaves	Avihepadnavirus	195	382	563	1126	189	239	72.487	0	1	2	0
ehbv-avi.1-Phalacrocorax_carbo	1	ehbv-avi.1	Phalacrocorax_carbo	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Phalacrocorax	bgi_2011-10-28	Phalacrocorax_carbo.scaf.noBacterial.fa	scaffold23825	-	89818	91756	1939	avi.1-neoaves	Avihepadnavirus	293	494	856	1461	203	238	63.054	4.05	123	2	0
ehbv-avi.1-Cuculus_canorus	1	ehbv-avi.1	Cuculus_canorus	Aves	Neognathae	Neoaves	NULL	Columbaves	Cuculiformes	Cuculidae	Cuculus	bgi_2011-10-28	Cuculus_canorus.scaf.noBacterial.fa	scaffold15	+	13486158	13489155	2998	avi.1-neoaves	Avihepadnavirus	559	733	1752	2261	175	237	70.857	0	1	4	0
ehbv-avi.1-Pseudopodoces_humilis	1	ehbv-avi.1	Pseudopodoces_humilis	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Paridae	Pseudopodoces	1	181119_ref_PseHum1.0_chrUn.fa	gi|539359185|ref|NW_005087554.1|	+	17593799	17595256	1458	avi.1-neoaves	Avihepadnavirus	827	983	988	1458	157	231	71.975	1.02	115	0	0
ehbv-avi.1-Urile_pelagicus	1	ehbv-avi.1	Urile_pelagicus	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Urile	ASM217343v1	GCA_002173435.1_ASM217343v1_genomic.fna	NFMD01000674.1	+	1775680	1777616	1937	avi.1-neoaves	Avihepadnavirus	293	481	856	1422	190	225	63.158	1.24	128	2	0
ehbv-avi.1-Ardeotis_arabs	1	ehbv-avi.1	Ardeotis_arabs	Aves	Neognathae	Neoaves	NULL	NULL	Gruiformes	Otididae	Ardeotis	REN_Aarabs_1.0	GCA_011801015.1_REN_Aarabs_1.0_genomic.fna	JAAGAY010129154.1	-	110554	112315	1762	avi.1-neoaves	Avihepadnavirus	764	894	1120	1515	132	224	82.576	6.34	89	1	0
ehbv-avi.1-Passer_domesticus	1	ehbv-avi.1	Passer_domesticus	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Passeridae	Passer	Passer_domesticus-1.0	GCA_001700915.1_Passer_domesticus-1.0_genomic.fna	CM004528.1	-	38508550	38509810	1261	avi.1-neoaves	Avihepadnavirus	827	983	791	1261	157	223	70.701	2.21	87	0	0
ehbv-avi.1-Guaruba_guarouba	1	ehbv-avi.1	Guaruba_guarouba	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Guaruba	ASM1180009v1	GCA_011800095.1_ASM1180009v1_genomic.fna	JAABOC010026742.1	+	55	2343	2289	avi.1-neoaves	Avihepadnavirus	306	558	206	952	258	223	55.426	0	1	6	0
ehbv-avi.1-Hirundo_rustica	1	ehbv-avi.1	Hirundo_rustica	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Hirundinidae	Hirundo	GCA_003692655.1	GCA_003692655.1_Chelidonia_genomic.fna	QRBI01000120.1	-	68803929	68805550	1622	avi.1-neoaves	Avihepadnavirus	836	983	1179	1622	148	219	73.649	2.18	117	0	0
ehbv-avi.1-Nestor_notabilis	1	ehbv-avi.1	Nestor_notabilis	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Nestor	bgi_2011-10-28	Nestor_notabilis.scaf.noBacterial.fa	scaffold30203	+	39077	41799	2723	avi.1-neoaves	Avihepadnavirus	506	702	1306	1896	198	216	64.141	0	1	2	0
ehbv-avi.1-Corvus_cornix_cornix	1	ehbv-avi.1	Corvus_cornix_cornix	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Corvidae	Corvus	932674	932674_ref_Hooded_Crow_genome_chrUn.fa	gi|725624890|ref|NW_010959474.1|	+	2482870	2485716	2847	avi.1-neoaves	Avihepadnavirus	355	856	995	2494	521	215	34.165	2.26	60	11	0
ehbv-avi.1-Tachycineta_bicolor	1	ehbv-avi.1	Tachycineta_bicolor	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Hirundinidae	Tachycineta	CLO_TRES_1	GCA_007636935.1_CLO_TRES_1_genomic.fna	VKGD01006983.1	-	6113	7801	1689	avi.1-neoaves	Avihepadnavirus	827	983	1222	1689	157	214	70.701	2.93	113	1	0
ehbv-avi.1-Serinus_canaria	1	ehbv-avi.1	Serinus_canaria	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Fringillidae	Serinus	ncbi_100	9135_ref_SCA1_chrUn.fa	gi|668343355|ref|NW_007931126.1|	+	28007962	28009763	1802	avi.1-neoaves	Avihepadnavirus	827	983	1347	1802	157	214	67.516	3.08	72	1	0
ehbv-avi.1-Alauda_arvensis	1	ehbv-avi.1	Alauda_arvensis	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Alaudidae	Alauda	skylark	GCA_902810485.1_skylark_genome_genomic.fna	CADDXX010000001.1	+	8261948	8262987	1040	avi.1-neoaves	Avihepadnavirus	794	968	513	1037	176	212	64.773	1.12	95	2	0
ehbv-avi.1-Corvus_brachyrhynchos	1	ehbv-avi.1	Corvus_brachyrhynchos	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Corvidae	Corvus	bgi_2011-10-28	Corvus_brachyrhynchos.scaf.noBacterial.fa	scaffold103	-	4301641	4304562	2922	avi.1-neoaves	Avihepadnavirus	355	856	1070	2569	521	212	33.973	3.71	59	11	0
ehbv-avi.1-Amazona_aestiva	1	ehbv-avi.1	Amazona_aestiva	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Amazona	ASM142067v1	GCA_001420675.1_ASM142067v1_genomic.fa	LMAW01002613.1	-	656989	659670	2682	avi.1-neoaves	Avihepadnavirus	843	983	2260	2682	141	209	74.468	0	1	0	0
ehbv-avi.1-Strix_occidentalis_caurina	1	ehbv-avi.1	Strix_occidentalis_caurina	Aves	Neognathae	Neoaves	NULL	NULL	Strigiformes	Strigidae	Strix	Soccid_v01	GCA_002372975.1_Soccid_v01_genomic.fna	NIFN01000390.1	-	1145215	1147768	2554	avi.1-neoaves	Avihepadnavirus	574	683	1359	1688	110	207	87.273	0	1	0	0
ehbv-avi.1-Ara_macao	1	ehbv-avi.1	Ara_macao	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Ara	SMACv1.1	GCA_000400695.1_SMACv1.1_genomic.fa	AOUJ01462462.1	-	368	787	420	avi.1-neoaves	Avihepadnavirus	846	983	7	420	138	205	77.536	5.5	65	0	0
ehbv-avi.1-Ficedula_albicollis	1	ehbv-avi.1	Ficedula_albicollis	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Muscicapidae	Ficedula	FicAlb_1.4	Ficedula_albicollis.FicAlb_1.4.dna.toplevel.fa	JH603207.1	-	3439143	3440506	1364	avi.1-neoaves	Avihepadnavirus	828	968	933	1355	141	200	68.794	1.01	58	0	0
ehbv-avi.1-Phylloscopus_plumbeitarsus	1	ehbv-avi.1	Phylloscopus_plumbeitarsus	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Phylloscopidae	Phylloscopus	GWplu1.0	GCA_001655115.1_GWplu1.0_genomic.fna	LXOY01076276.1	+	9060	10667	1608	avi.1-neoaves	Avihepadnavirus	836	983	1165	1608	148	199	71.622	1.52	97	0	0
ehbv-avi.1-Agapornis_roseicollis	1	ehbv-avi.1	Agapornis_roseicollis	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Agapornis	ASM263189v1	GCA_002631895.1_ASM263189v1_genomic.fna	NDXB01015160.1	-	44801	47887	3087	avi.1-neoaves	Avihepadnavirus	843	983	2665	3087	141	198	76.596	6.91	81	0	0
ehbv-avi.1-Phylloscopus_trochiloides_viridanus	1	ehbv-avi.1	Phylloscopus_trochiloides_viridanus	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Phylloscopidae	Phylloscopus	GWvir1.0	GCA_001655095.1_GWvir1.0_genomic.fna	LXPA01011829.1	+	35900	37515	1616	avi.1-neoaves	Avihepadnavirus	836	983	1173	1616	148	197	70.946	2.45	98	0	0
ehbv-avi.1-Parus_major	1	ehbv-avi.1	Parus_major	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Paridae	Parus	1.0.3	9157_ref_Parus_major1.0.3_chr1.fa	gi|996767198|ref|NC_029268.1|	-	66994832	66996458	1627	avi.1-neoaves	Avihepadnavirus	827	968	1193	1618	142	197	69.718	2.72	95	0	0
ehbv-avi.1-Junco_hyemalis	1	ehbv-avi.1	Junco_hyemalis	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Passerellidae	Junco	ASM382977v1	GCA_003829775.1_ASM382977v1_genomic.fna	QZWM01000963.1	+	47394723	47396360	1638	avi.1-neoaves	Avihepadnavirus	836	983	1213	1638	148	196	67.568	2.27	69	2	0
ehbv-avi.1-Sturnus_vulgaris	1	ehbv-avi.1	Sturnus_vulgaris	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Sturnidae	Sturnus	GCA_001447265.1	9172_ref_Sturnus_vulgaris-1.0_chrUn.fa	gi|957814062|ref|NW_014650759.1|	-	675658	677175	1518	avi.1-neoaves	Avihepadnavirus	732	896	767	1258	165	195	60	1.54	71	1	0
ehbv-avi.1-Nannopterum_brasilianus	1	ehbv-avi.1	Nannopterum_brasilianus	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	NFME01254170.1	-	1	716	716	avi.1-neoaves	Avihepadnavirus	32	154	67	435	123	194	78.049	1.87	59	0	0
ehbv-avi.1-Pionus_senilis	1	ehbv-avi.1	Pionus_senilis	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Pionus	ASM1176272v1	GCA_011762725.1_ASM1176272v1_genomic.fna	WURU01105346.1	+	32	840	809	avi.1-neoaves	Avihepadnavirus	843	983	387	809	141	192	72.34	1.05	90	0	0
ehbv-avi.1-Ara_macao	1	ehbv-avi.1	Ara_macao	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Ara	SMACv1.1	GCA_000400695.1_SMACv1.1_genomic.fa	KE061309.1	+	2	1526	1525	avi.1-neoaves	Avihepadnavirus	320	558	1	705	243	191	53.909	1.37	93	6	0
ehbv-avi.1-Athene_cunicularia	1	ehbv-avi.1	Athene_cunicularia	Aves	Neognathae	Neoaves	NULL	NULL	Strigiformes	Strigidae	Athene	athCun1	GCA_003259725.1_athCun1_genomic.fna	QEEU01000002.1	+	22746466	22749020	2555	avi.1-neoaves	Avihepadnavirus	698	841	1737	2171	145	189	68.276	0	1	1	0
ehbv-avi.1-Colius_striatus	1	ehbv-avi.1	Colius_striatus	Aves	Neognathae	Neoaves	Inopaves	Coraciimorphae	Coliiformes	Coliidae	Colius	bgi_2011-10-28	Colius_striatus.scaf.noBacterial.fa	scaffold2903	-	78205	80438	2234	avi.1-neoaves	Avihepadnavirus	510	645	961	1371	141	188	69.504	5.31	64	2	0
ehbv-avi.1-Corvus_hawaiiensis	1	ehbv-avi.1	Corvus_hawaiiensis	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Corvidae	Corvus	GCA_003402825.1_Coha_1.0	GCA_003402825.1_Coha_1.0_genomic.fna	QORP01000646.1	-	7253901	7256751	2851	avi.1-neoaves	Avihepadnavirus	631	856	1836	2498	230	186	48.696	1.3	66	3	0
ehbv-avi.1-Gallirallus_okinawae	1	ehbv-avi.1	Gallirallus_okinawae	Aves	Neognathae	Neoaves	NULL	NULL	Gruiformes	Rallidae	Gallirallus	Gallirallus_okinawae_ver1.0	GCA_002003005.1_Gallirallus_okinawae_ver1.0_genomic.fna	BDFH01068897.1	-	274	1915	1642	avi.1-neoaves	Avihepadnavirus	273	554	564	1382	287	184	49.826	3.69	74	7	0
ehbv-avi.1-Opisthocomus_hoazin	1	ehbv-avi.1	Opisthocomus_hoazin	Aves	Neognathae	Neoaves	NULL	NULL	Opisthocomiformes	Opisthocomidae	Opisthocomus	bgi_2011-10-28	Ophisthocomus_hoazin.scaf.noBacterial.fa	scaffold15	-	2939250	2940859	1610	avi.1-neoaves	Avihepadnavirus	32	155	1	354	124	182	75.806	1.88	167	1	0
ehbv-avi.1-Lonchura_striata_domestica	1	ehbv-avi.1	Lonchura_striata_domestica	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Estrildidae	Lonchura	LonStrDom1	GCF_002197715.1_LonStrDom1_genomic.fna	NW_018657052.1	-	2885154	2886806	1653	avi.1-neoaves	Avihepadnavirus	827	983	1186	1653	157	181	59.873	3.9	51	1	0
ehbv-avi.1-Erythrura_gouldiae	1	ehbv-avi.1	Erythrura_gouldiae	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Estrildidae	Erythrura	GouldianFinchv1	GCA_003676055.1_GouldianFinch_genomic.fna	QUSF01000006.1	+	5427095	5428791	1697	avi.1-neoaves	Avihepadnavirus	760	892	1027	1425	134	171	66.418	2.36	95	2	0
ehbv-avi.1-Antigone_vipio	1	ehbv-avi.1	Antigone_vipio	Aves	Neognathae	Neoaves	NULL	NULL	Gruiformes	Gruidae	Antigone	Gvipio_1.0	GCA_012488435.1_Gvipio_1.0_genomic.fna	BJEU01008687.1	-	31545	31943	399	avi.1-neoaves	Avihepadnavirus	303	433	1	396	132	166	60.606	2.61	51	1	0
ehbv-avi.1-Grus_monacha	1	ehbv-avi.1	Grus_monacha	Aves	Neognathae	Neoaves	NULL	NULL	Gruiformes	Gruidae	Grus	Gmonacha_1.0	GCA_012487855.1_Gmonacha_1.0_genomic.fna	BJET01006940.1	-	17435	17995	561	avi.1-neoaves	Avihepadnavirus	292	421	112	492	130	165	60	5.17	50	1	0
ehbv-avi.1-Manacus_vitellinus	1	ehbv-avi.1	Manacus_vitellinus	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Pipridae	Manacus	28/10/2011	Manacus_vitellinus.scaf.noBacterial.fa	scaffold21	+	245370	248233	2864	avi.1-neoaves	Avihepadnavirus	222	382	653	1117	161	164	60.248	3.04	170	2	0
ehbv-avi.1-Balearica_regulorum	1	ehbv-avi.1	Balearica_regulorum	Aves	Neognathae	Neoaves	NULL	NULL	Gruiformes	Gruidae	Balearica	bgi_2011-10-28	Balearica_regulorum_gibbericeps.scaf.noBacterial.fa	scaffold18147	-	1369	1758	390	avi.1-neoaves	Avihepadnavirus	303	421	1	357	119	163	63.025	2.85	50	0	0
ehbv-avi.1-Falco_cherrug	1	ehbv-avi.1	Falco_cherrug	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Falconiformes	Falconidae	Falco	F_cherrug_v1.0	345164_ref_F_cherrug_v1.0_chrUn.fa	gi|537457958|ref|NW_004994945.1|	+	5087562	5090494	2933	avi.1-neoaves	Avihepadnavirus	8	133	4	387	129	157	68.217	4.11	152	2	0
ehbv-avi.1-Gallirallus_okinawae	1	ehbv-avi.1	Gallirallus_okinawae	Aves	Neognathae	Neoaves	NULL	NULL	Gruiformes	Rallidae	Gallirallus	Gallirallus_okinawae_ver1.0	GCA_002003005.1_Gallirallus_okinawae_ver1.0_genomic.fna	BDFH01105682.1	-	1476	1778	303	avi.1-neoaves	Avihepadnavirus	884	983	4	303	100	156	78	2.43	48	0	0
ehbv-avi.1-Falco_peregrinus	1	ehbv-avi.1	Falco_peregrinus	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Falconiformes	Falconidae	Falco	bgi_2011-10-28	Falco_peregrinus.scaf.fa	scaffold17_1	-	2821587	2824518	2932	avi.1-neoaves	Avihepadnavirus	8	133	4	387	129	155	68.217	6.9	171	2	0
ehbv-avi.1-Zonotrichia_albicollis	1	ehbv-avi.1	Zonotrichia_albicollis	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Passerellidae	Zonotrichia	1.0.1	44394_ref_Zonotrichia_albicollis-1.0.1_chrUn.fa	gi|538542698|ref|NW_005081545.1|	-	6511674	6513216	1543	avi.1-neoaves	Avihepadnavirus	628	983	581	1543	376	155	36.702	1.15	42	12	0
ehbv-avi.1-Pionus_senilis	1	ehbv-avi.1	Pionus_senilis	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Pionus	ASM1176272v1	GCA_011762725.1_ASM1176272v1_genomic.fna	WURU01297777.1	+	1878974	1879457	484	avi.1-neoaves	Avihepadnavirus	559	651	10	285	93	151	76.344	1.35	54	1	0
ehbv-avi.1-Melopsittacus_undulatus	1	ehbv-avi.1	Melopsittacus_undulatus	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittaculidae	Melopsittacus	goldenpath_melUnd1	melUnd1.fa_1.fa	JH556585	+	216993	220162	3170	avi.1-neoaves	Avihepadnavirus	438	625	982	1554	195	149	49.231	3.9	59	4	0
ehbv-avi.1-Taeniopygia_guttata	1	ehbv-avi.1	Taeniopygia_guttata	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Estrildidae	Taeniopygia	goldenpath_taeGut2	taeGut2.fa	chr1	+	50693425	50695949	2525	avi.1-neoaves	Avihepadnavirus	885	983	2229	2525	99	148	72.727	2.58	94	0	0
ehbv-avi.1-Setophaga_coronata	1	ehbv-avi.1	Setophaga_coronata	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Parulidae	Setophaga	mywagenomev1.1	GCA_001746935.1_mywagenomev1.1_genomic.fna	MDLI01000071.1	+	1397618	1399150	1533	avi.1-neoaves	Avihepadnavirus	887	983	1258	1533	97	143	73.196	6.38	75	1	0
ehbv-avi.1-Ara_macao	1	ehbv-avi.1	Ara_macao	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Ara	SMACv1.1	GCA_000400695.1_SMACv1.1_genomic.fa	KE024131.1	+	10869	11350	482	avi.1-neoaves	Avihepadnavirus	601	703	150	443	104	124	63.462	1.06	37	2	0
ehbv-avi.1-Guaruba_guarouba	1	ehbv-avi.1	Guaruba_guarouba	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Guaruba	ASM1180009v1	GCA_011800095.1_ASM1180009v1_genomic.fna	JAABOC010005230.1	-	17550	18031	482	avi.1-neoaves	Avihepadnavirus	601	703	150	443	104	119	61.538	2.17	36	2	0
ehbv-avi.1-Merops_nubicus	1	ehbv-avi.1	Merops_nubicus	Aves	Neognathae	Neoaves	Inopaves	Coraciimorphae	Coraciiformes	Meropidae	Merops	bgi_2011-10-28	Merops_nubicus.scaf.noBacterial.fa	scaffold5729	+	63125	63956	832	avi.1-neoaves	Avihepadnavirus	578	674	548	832	97	102	55.67	7.82	27	1	0
ehbv-avi.1-Colius_striatus	1	ehbv-avi.1	Colius_striatus	Aves	Neognathae	Neoaves	Inopaves	Coraciimorphae	Coliiformes	Coliidae	Colius	bgi_2011-10-28	Colius_striatus.scaf.noBacterial.fa	scaffold16108	-	34	380	347	avi.1-neoaves	Avihepadnavirus	58	120	153	341	63	99	76.19	2.97	37	0	0
ehbv-avi.1-Serinus_canaria	1	ehbv-avi.1	Serinus_canaria	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Fringillidae	Serinus	ncbi_100	9135_ref_SCA1_chrUn.fa	gi|667892568|ref|NW_008196529.1|	+	15	706	692	avi.1-neoaves	Avihepadnavirus	827	912	432	692	88	84.7	54.545	1.51	34	3	0
ehbv-avi.1-Pionus_senilis	1	ehbv-avi.1	Pionus_senilis	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Pionus	ASM1176272v1	GCA_011762725.1_ASM1176272v1_genomic.fna	WURU01067777.1	-	349831225	349831452	228	avi.1-neoaves	Avihepadnavirus	32	113	1	228	85	56.2	42.353	2.07	13	2	0
ehbv-avi.1-Ara_macao	1	ehbv-avi.1	Ara_macao	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Ara	SMACv1.1	GCA_000400695.1_SMACv1.1_genomic.fa	KE015697.1	-	5050	5645	596	avi.1-neoaves	Avihepadnavirus	116	159	296	421	44	50.8	63.636	9.81	17	1	0
ehbv-avi.3-Sporophila_hypoxantha	3	ehbv-avi.3	Sporophila_hypoxantha	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Thraupidae	Sporophila	SpoHypox2.0	GCA_002167245.1_SpoHypox2.0_genomic.fna	NDFG01000330.1	-	243750	243887	138	avi.3-passeriformes	Avihepadnavirus	1	46	1	138	46	86.3	91.304	1.47	27	0	0
ehbv-avi.4-Molothrus_ater	4	ehbv-avi.4	Molothrus_ater	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Icteridae	Molothrus	BPBGC_Mater_1.0	GCA_012460135.1_BPBGC_Mater_1.0_genomic.fna	CM022872.1	-	64579118	64579465	348	avi.4-passeriformes	Avihepadnavirus	1	93	13	348	112	150	71.429	2.23	51	1	0
ehbv-avi.4-Hemignathus_virens	4	ehbv-avi.4	Hemignathus_virens	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Fringillidae	Hemignathus	ASM328649v1	GCA_003286495.1_ASM328649v1_genomic.fna	LTAT01000002.1	+	68999779	69000174	396	avi.4-passeriformes	Avihepadnavirus	1	90	70	396	109	144	71.56	2.08	48	1	0
ehbv-avi.4-Geospiza_fortis	4	ehbv-avi.4	Geospiza_fortis	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Thraupidae	Geospiza	goldenpath_geoFor1	geoFor1.fa_2.fa	JH739974	-	1977376	1977825	450	avi.4-passeriformes	Avihepadnavirus	1	93	70	450	127	137	60.63	1.22	45	1	0
ehbv-avi.4-Serinus_canaria	4	ehbv-avi.4	Serinus_canaria	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Fringillidae	Serinus	ncbi_100	9135_ref_SCA1_chrUn.fa	gi|668343329|ref|NW_007931152.1|	-	4719878	4720222	345	avi.4-passeriformes	Avihepadnavirus	1	93	10	345	112	134	66.964	8.79	45	1	0
ehbv-avi.4-Taeniopygia_guttata	4	ehbv-avi.4	Taeniopygia_guttata	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Estrildidae	Taeniopygia	goldenpath_taeGut2	taeGut2.fa	chr1A	+	68942502	68942804	303	avi.4-passeriformes	Avihepadnavirus	14	93	7	303	99	127	70.707	1.95	42	1	0
ehbv-avi.4-Erythrura_gouldiae	4	ehbv-avi.4	Erythrura_gouldiae	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Estrildidae	Erythrura	GouldianFinchv1	GCA_003676055.1_GouldianFinch_genomic.fna	QUSF01000021.1	+	3345826	3346113	288	avi.4-passeriformes	Avihepadnavirus	14	90	1	288	96	114	67.708	3.53	37	1	0
ehbv-avi.4-Sporophila_hypoxantha	4	ehbv-avi.4	Sporophila_hypoxantha	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Thraupidae	Sporophila	SpoHypox2.0	GCA_002167245.1_SpoHypox2.0_genomic.fna	NDFG01000433.1	-	3403750	3404070	321	avi.4-passeriformes	Avihepadnavirus	1	73	1	321	107	107	58.879	2.88	34	1	0
ehbv-avi.4-Lonchura_striata_domestica	4	ehbv-avi.4	Lonchura_striata_domestica	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Estrildidae	Lonchura	LonStrDom1	GCF_002197715.1_LonStrDom1_genomic.fna	NW_018656392.1	+	5192620	5192895	276	avi.4-passeriformes	Avihepadnavirus	21	93	1	276	92	107	66.304	1	34	1	0
ehbv-avi.4-Setophaga_coronata	4	ehbv-avi.4	Setophaga_coronata	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Parulidae	Setophaga	mywagenomev1.1	GCA_001746935.1_mywagenomev1.1_genomic.fna	MDLI01000068.1	+	1752377	1752745	369	avi.4-passeriformes	Avihepadnavirus	1	93	1	369	132	100	50	1.93	31	3	0
ehbv-avi.5-Taeniopygia_guttata	5	ehbv-avi.5	Taeniopygia_guttata	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Estrildidae	Taeniopygia	goldenpath_taeGut2	taeGut2.fa	chr8	+	25657993	25658223	231	avi.5-passeriformes-unranked	Avihepadnavirus	1	55	16	180	55	109	98.182	2.86	36	0	0
ehbv-avi.5-Serinus_canaria	5	ehbv-avi.5	Serinus_canaria	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Fringillidae	Serinus	ncbi_100	9135_ref_SCA1_chrUn.fa	gi|668343350|ref|NW_007931131.1|	+	25006896	25007117	222	avi.5-passeriformes-unranked	Avihepadnavirus	1	55	7	171	55	107	94.545	1.65	35	0	0
ehbv-avi.5-Lonchura_striata_domestica	5	ehbv-avi.5	Lonchura_striata_domestica	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Estrildidae	Lonchura	LonStrDom1	GCF_002197715.1_LonStrDom1_genomic.fna	NW_018654818.1	+	2770861	2771079	219	avi.5-passeriformes-unranked	Avihepadnavirus	2	55	1	162	54	107	98.148	1.4	35	0	0
ehbv-avi.5-Hemignathus_virens	5	ehbv-avi.5	Hemignathus_virens	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Fringillidae	Hemignathus	ASM328649v1	GCA_003286495.1_ASM328649v1_genomic.fna	LTAT01000011.1	+	25619944	25620219	276	avi.5-passeriformes-unranked	Avihepadnavirus	1	55	61	225	55	107	90.909	5.84	35	0	0
ehbv-avi.5-Setophaga_coronata	5	ehbv-avi.5	Setophaga_coronata	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Parulidae	Setophaga	mywagenomev1.1	GCA_001746935.1_mywagenomev1.1_genomic.fna	MDLI01000090.1	+	2520513	2520701	189	avi.5-passeriformes-unranked	Avihepadnavirus	2	55	1	162	54	103	94.444	6.08	34	0	0
ehbv-avi.5-Geospiza_fortis	5	ehbv-avi.5	Geospiza_fortis	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Thraupidae	Geospiza	goldenpath_geoFor1	geoFor1.fa_2.fa	JH739935	+	5019078	5019317	240	avi.5-passeriformes-unranked	Avihepadnavirus	5	55	1	153	51	91.3	88.235	8.54	29	0	0
